X,Y,OGF_ID,LOCATION_ACCURACY,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.999841,43.2181732,319513635,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:43+00,2023/11/23 22:45:20+00,9697
-79.9839892,43.5568968,319513528,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:33+00,2023/11/23 22:45:20+00,9713
-81.340017,45.16148,319513637,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:43+00,2023/11/23 22:45:20+00,9729
-80.4771903,43.5009294,319513542,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:35+00,2023/11/23 22:45:20+00,9745
-80.9741799,44.7049408,319513611,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:40+00,2023/11/23 22:45:20+00,9761
-80.9074972,44.6164539,319513515,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:32+00,2023/11/23 22:45:20+00,9777
-81.5725705,43.5424017,319513464,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:28+00,2023/11/23 22:45:20+00,9793
-79.5203667,43.9632359,319513590,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:39+00,2023/11/23 22:45:20+00,9809
-77.8920912,44.4768161,319513561,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:36+00,2023/11/23 22:45:20+00,9825
-79.9802271,43.2766723,319513626,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:42+00,2023/11/23 22:45:20+00,9841
-79.7737126,43.2091704,319513513,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:32+00,2023/11/23 22:45:20+00,9857
-80.0143389999999,43.2813826,319513489,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:30+00,2023/11/23 22:45:20+00,9873
-79.8187967,43.2014282,319513570,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:37+00,2023/11/23 22:45:20+00,9889
-79.3471519,44.0318825,319513482,Within 10 metres,2023/11/23 17:14:11+00,2023/11/22 11:23:30+00,2023/11/23 22:45:20+00,9905
-78.4903083,45.2605333,319513654,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:44+00,2023/11/23 22:45:20+00,9921
-88.8219329,48.4763049,319513571,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:37+00,2023/11/23 22:45:20+00,9937
-81.1423564,44.8998011,319513469,Within 10 metres,2023/11/23 17:14:11+00,2023/11/22 11:23:29+00,2023/11/23 22:45:20+00,9953
-81.334533,45.183014,319513638,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:43+00,2023/11/23 22:45:20+00,9969
-86.6145471,48.7798101,319513504,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:32+00,2023/11/23 22:45:20+00,9985
-78.6223383,45.2457517,319513619,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:41+00,2023/11/23 22:45:20+00,10001
-80.7793118,43.1266972,319513516,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:32+00,2023/11/23 22:45:20+00,10017
-88.8015238999999,48.3627658,319513477,Within 10 metres,2023/11/23 17:14:11+00,2023/11/22 11:23:29+00,2023/11/23 22:45:20+00,10033
-78.0231537,45.3204108,319513567,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:37+00,2023/11/23 22:45:20+00,10049
-80.0033412,43.2286344,319513647,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:44+00,2023/11/23 22:45:20+00,10065
-81.8264042,43.2521487,319513496,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:31+00,2023/11/23 22:45:20+00,10081
-79.9981983,43.2363524,319513596,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:39+00,2023/11/23 22:45:20+00,10097
-79.9843311,43.6041355,319513608,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:40+00,2023/11/23 22:45:20+00,10113
-78.5755356,45.2307078,319513662,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:45+00,2023/11/23 22:45:20+00,10129
-80.7819419,44.5383423,319513501,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:31+00,2023/11/23 22:45:20+00,10145
-88.8035544,48.3625604,319513622,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:42+00,2023/11/23 22:45:20+00,10161
-78.5448663,45.2304475,319513661,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:45+00,2023/11/23 22:45:20+00,10177
-80.9799332,44.667648,319513533,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:34+00,2023/11/23 22:45:20+00,10193
-80.0032193,43.2350528,319513462,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:28+00,2023/11/23 22:45:20+00,10209
-88.7616862,48.4219121,319513554,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:36+00,2023/11/23 22:45:20+00,10225
-81.577565,45.1917961,319513643,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:44+00,2023/11/23 22:45:20+00,10241
-78.3736689,44.3823429,319513545,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:25:12+00,2023/11/23 22:45:20+00,10257
-81.1439017,44.9588152,319513594,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:39+00,2023/11/23 22:45:20+00,10273
-79.8593365,43.3481691,319513666,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:45+00,2023/11/23 22:45:20+00,10289
-81.4806285,43.6345777,319513508,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:32+00,2023/11/23 22:45:20+00,10305
-79.943058,43.767974,319513459,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:28+00,2023/11/23 22:45:20+00,10321
-80.7449001,44.5927405,319513586,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:38+00,2023/11/23 22:45:20+00,10337
-79.9496640999999,43.2776177,319513579,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:38+00,2023/11/23 22:45:20+00,10353
-82.6035211,42.3025108000001,319513531,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:25:12+00,2023/11/23 22:45:20+00,10369
-88.7530309,48.4343618,319513465,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:28+00,2023/11/23 22:45:20+00,10385
-79.2291613,43.0984885,319513587,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:38+00,2023/11/23 22:45:20+00,10401
-91.0115312,48.2118124,319513581,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:38+00,2023/11/23 22:45:20+00,10417
-78.5404833,45.2934233,319513640,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:43+00,2023/11/23 22:45:20+00,10433
-88.802781,48.355431,319513547,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:35+00,2023/11/23 22:45:20+00,10449
-77.8809809,44.4366939,319513613,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:41+00,2023/11/23 22:45:20+00,10465
-81.4782896,43.6549658,319513667,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:45+00,2023/11/23 22:45:20+00,10481
-84.7196570999999,47.4449072,319513518,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:25:12+00,2023/11/23 22:45:20+00,10497
-80.3777857,44.3351674,319513461,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:28+00,2023/11/23 22:45:20+00,10513
-79.6236878,43.1956544,319513630,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:43+00,2023/11/23 22:45:20+00,10529
-78.7800934,43.8710988,319513492,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:31+00,2023/11/23 22:45:20+00,10545
-82.5125066,42.0418577,319513625,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:25:12+00,2023/11/23 22:45:20+00,10561
-81.4895126,44.4043087,319513539,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:35+00,2023/11/23 22:45:20+00,10577
-79.999574,43.2365554,319513634,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:43+00,2023/11/23 22:45:20+00,10593
-81.4894587,43.6513033,319513520,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:33+00,2023/11/23 22:45:20+00,10609
-77.730524,43.9951046,319513487,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:30+00,2023/11/23 22:45:20+00,10625
-80.3481806,42.6885852,319513560,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:25:12+00,2023/11/23 22:45:20+00,10641
-82.135687,49.3884210000001,319513474,Within 10 metres,2023/11/23 17:14:11+00,2023/11/22 11:23:29+00,2023/11/23 22:45:20+00,10657
-78.5051533,45.2630133,319513655,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:45+00,2023/11/23 22:45:20+00,10673
-87.2895877,48.7965609,319513497,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:25:12+00,2023/11/23 22:45:20+00,10689
-79.9331582,43.8132188,319513623,Within 10 metres,2023/11/23 17:14:13+00,2023/11/22 11:23:42+00,2023/11/23 22:45:20+00,10705
-81.8030861,43.2736414,319513536,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:34+00,2023/11/23 22:45:20+00,10721
-80.9339808,44.5262497000001,319513564,Within 10 metres,2023/11/23 17:14:12+00,2023/11/22 11:23:37+00,2023/11/23 22:45:20+00,10737
-79.1314753,44.0874947,319514630,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,10881
-82.5352738,48.9398681,319514592,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,10897
-84.5874278,47.3521023,319514637,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,10913
-84.3299398,46.7975523,319514771,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,10929
-78.8446316,45.1580691,319514607,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,10945
-80.568438,43.4317237,319514674,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,10961
-80.3856301,43.292438,319514791,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:52+00,2023/11/27 22:30:20+00,10977
-80.3526877,43.379368,319514690,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,10993
-81.5735468,43.6849367,319514790,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:52+00,2023/11/27 22:30:20+00,11009
-76.2039528,44.8889836,319514786,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,11025
-76.1507642,45.1361672,319514697,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,11041
-79.9905441,43.2652707,319514744,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11057
-79.9949518,43.2472803,319514660,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,11073
-81.3462309,43.9542317,319514600,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,11089
-80.3986418,44.3884745,319514639,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:35+00,2023/11/27 22:30:20+00,11105
-79.7707686,43.6093403,319514721,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:44+00,2023/11/27 22:30:20+00,11121
-79.3954241,43.1924525,319514716,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,11137
-93.9134984,49.058117,319514654,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,11153
-76.5896693,45.1397685,319514683,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,11169
-82.5310503,41.9680074,319514590,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,11185
-82.5153916,41.9310203,319514651,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11201
-79.9637783,43.506269,319514684,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,11217
-82.980755,42.2619692,319514735,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,11233
-79.2871633,43.1081353,319514601,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,11249
-80.4842416,43.5097618,319514673,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,11265
-80.4820744,43.398235,319514689,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,11281
-84.8284414,47.7527522,319514643,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11297
-79.5122258,43.9575503,319514713,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,11313
-79.2140351,45.3924643,319514585,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11329
-76.5290693,44.5275804,319514788,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11345
-79.210926,43.027806,319514702,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,11361
-78.2877186,44.345272,319514766,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:49+00,2023/11/27 22:30:20+00,11377
-93.438785,50.7732296,319514753,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:48+00,2023/11/27 22:30:20+00,11393
-79.2082663,44.2996262,319514650,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,11409
-78.2870648,44.3454212,319514767,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:49+00,2023/11/27 22:30:20+00,11425
-78.8028947,43.8756661,319514750,Within 10 metres,2023/11/27 15:10:03+00,2023/11/24 14:26:47+00,2023/11/27 22:30:20+00,11441
-80.0297485,43.4597947,319514714,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,11457
-84.3341966,46.7969572,319514772,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11473
-81.6325039,46.9030402,319514700,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11489
-90.7490676,48.391474,319514707,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,11505
-79.5336534,43.9490659000001,319514695,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,11521
-80.673998,44.2730069,319514667,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,11537
-80.7863932,44.2564045,319514612,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,11553
-80.947672,44.6193985,319514717,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,11569
-76.3007007,45.1938507,319514682,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,11585
-77.1491761,45.8122976,319514708,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,11601
-79.5629977,43.9685193,319514686,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11617
-79.3010995,44.0663502,319514617,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,11633
-78.3784549,44.4208485,319514692,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,11649
-76.1963801,45.221317,319514747,Within 10 metres,2023/11/27 15:10:03+00,2023/11/24 14:26:47+00,2023/11/27 22:30:20+00,11665
-88.2594322,48.990785,319514769,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11681
-79.8699174,43.2693366,319514711,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,11697
-76.6968569,45.186348,319514680,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,11713
-85.6690559,48.6854198,319514625,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,11729
-79.9927637,43.2399707,319514589,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,11745
-79.5349708,43.954049,319514618,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,11761
-79.8657894,44.852541,319514605,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,11777
-80.2972392,42.8240887,319514722,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:44+00,2023/11/27 22:30:20+00,11793
-79.9085485,43.2655488,319514741,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,11809
-80.6290807,43.4793748,319514687,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,11825
-84.8254087,47.7528837,319514659,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11841
-79.9933506,43.2488522,319514647,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:36+00,2023/11/27 22:30:20+00,11857
-79.1535898,43.814459,319514776,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:50+00,2023/11/27 22:30:20+00,11873
-80.5241144,43.6468853,319514603,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,11889
-76.9910905999999,45.0959213,319514606,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,11905
-81.4563826,43.3573241,319514781,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,11921
-82.8041796,46.6384633,319514751,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,11937
-81.4806819,44.4057012,319514633,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:35+00,2023/11/27 22:30:20+00,11953
-78.8327884,45.1714374,319514583,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,11969
-79.979485,43.636945,319514712,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,11985
-74.6662772,45.0374203,319514624,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,12001
-84.8960797,47.7917114,319514641,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12017
-80.7235362,42.8561843,319514629,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,12033
-80.2133581,43.1639023,319514715,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,12049
-76.5430272,44.5164771,319514760,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12065
-88.7381076,48.4593238,319514672,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,12081
-79.7583774,43.2127546,319514742,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,12097
-79.9010038,43.3229632,319514718,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:43+00,2023/11/27 22:30:20+00,12113
-86.386361,48.706881,319514693,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,12129
-80.5095162,44.362579,319514658,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,12145
-75.9895747,44.4675503,319514653,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,12161
-80.2578972,43.1896493,319514729,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,12177
-80.8631273,44.5874893,319514784,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,12193
-80.3930907,43.3040215,319514675,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,12209
-79.1639511,44.0222154000001,319514628,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,12225
-79.1998739,43.8478137,319514773,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:50+00,2023/11/27 22:30:20+00,12241
-80.7847997,44.2601996,319514614,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,12257
-80.2681175,43.3660081,319514746,Within 10 metres,2023/11/27 15:10:03+00,2023/11/24 14:26:47+00,2023/11/27 22:30:20+00,12273
-76.5308957,45.0920574,319514681,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:40+00,2023/11/27 22:30:20+00,12289
-80.1967274,45.3548143,319514635,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12305
-75.1669765,45.4909515,319514663,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,12321
-79.7604368,43.6065347,319514710,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,12337
-81.3136558,44.8270606,319514704,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,12353
-76.6985652,44.9671661,319514677,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,12369
-76.0843597,45.1152028,319514736,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,12385
-79.3051372,43.0903425,319514662,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,12401
-78.6011635999999,44.0623263,319514627,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,12417
-78.8459011,45.1589653,319514586,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:30+00,2023/11/27 22:30:20+00,12433
-84.345654,46.7886103,319514752,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12449
-80.9803192,44.5701721,319514664,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,12465
-94.5276792,49.7605371,319514655,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:37+00,2023/11/27 22:30:20+00,12481
-81.4568385,43.8256775,319514782,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,12497
-79.1962877,43.8249818,319514780,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,12513
-79.7767738,43.2669336,319514623,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:34+00,2023/11/27 22:30:20+00,12529
-78.866438,45.1500347,319514582,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:29+00,2023/11/27 22:30:20+00,12545
-81.6095389,43.5380866,319514670,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:39+00,2023/11/27 22:30:20+00,12561
-79.9958127,43.2456317,319514593,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:31+00,2023/11/27 22:30:20+00,12577
-79.6822953,43.426589,319514709,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:42+00,2023/11/27 22:30:20+00,12593
-78.4464527,44.1478586,319514621,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:33+00,2023/11/27 22:30:20+00,12609
-80.745878,44.1717333,319514609,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:32+00,2023/11/27 22:30:20+00,12625
-79.156663,43.8133378,319514778,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,12641
-79.2142722,45.3914475,319514598,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12657
-79.6793892,43.4315598,319514734,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:45+00,2023/11/27 22:30:20+00,12673
-80.7679385,43.1452417,319514726,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12689
-79.0351294,45.3459922,319514756,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12705
-80.4196909,44.5467536,319514668,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,12721
-81.5931509,43.4250862,319514768,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:27:53+00,2023/11/27 22:30:20+00,12737
-80.3395769,43.3761091,319514738,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:46+00,2023/11/27 22:30:20+00,12753
-86.8996231,49.6868916,319514691,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,12769
-80.0012091,43.2415911000001,319514661,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,12785
-84.7309858,47.4329972,319514638,Within 10 metres,2023/11/27 15:10:01+00,2023/11/24 14:26:35+00,2023/11/27 22:30:20+00,12801
-79.3051372,43.0903425,319514694,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:41+00,2023/11/27 22:30:20+00,12817
-83.0748172,42.2641815,319514783,Within 10 metres,2023/11/27 15:10:00+00,2023/11/24 14:26:51+00,2023/11/27 22:30:20+00,12833
-80.9587152,44.5515946,319514669,Within 10 metres,2023/11/27 15:10:02+00,2023/11/24 14:26:38+00,2023/11/27 22:30:20+00,12849
